,work_id,name,artist_id,style,museum_id,subject
1452,27884,A Lovely Thought,915,11,"",5
1453,27886,A Pensive Moment,915,11,"",5
1454,171658,A Woman with a Basket,915,11,"",""
1455,171883,Apres un Dejeuner Bords de la Seine,915,11,"",5
1456,171892,At the Well,915,11,"",15
1457,171667,Brittany Girl Fishing,915,11,"",5
1458,171676,Brittany Girl Overlooking a Stream,915,11,"",5
1459,171901,Burning Brush,915,11,"",""
1460,171685,Chrysanthemums,915,11,"",5
1461,171910,Coffee in the Garden,915,11,"",""
1462,171694,Daydreaming,915,11,"",""
1463,171703,Daydreaming,915,11,"",""
1464,27890,Daydreaming,915,11,"",15
1465,27892,Fishing,915,11,"",5
1466,27894,Fishing II,915,11,"",5
1467,171712,Gathering Flowers Along the River,915,11,"",6
1468,27896,Gathering Wheat,915,11,"",""
1469,171721,Girl with Water Jug,915,11,"",5
1470,171730,"Hailing the Ferry, Twilight",915,11,"",5
1471,171919,"High Tide, E´tretat",915,11,"",""
1472,27900,In Her Garden,915,11,"",15
1473,171739,In the Garden,915,11,"",15
1474,27902,In the Garden,915,11,"",15
1475,171748,In the Orchard,915,11,"",15
1476,27904,Julia on the Terrace,915,11,"",15
1477,171928,La Seine a Vernon,915,11,"",""
1478,171937,Le Repos des Moissonneurs,915,11,"",""
1479,28963,A Doctor Tending a Patient"s Foot in His Surgery,735,0,47,""
1480,28969,An Old Woman Peeling Pears,735,0,47,""
1481,28971,An Old Woman Reading,735,0,47,""
1482,206507,Game of Backgammon,735,0,53,""
1483,28973,Guardroom with the Deliverance of Saint Peter,735,0,"",""
1484,28975,Judith with the Head of Holofernes,735,0,35,""
1485,198803,Kitchen Interior,735,0,60,""
1486,206517,Landscape with Peasants Dancing,735,0,53,""
1487,28977,Landscape with Peasants Playing Bowls Outside an Inn,735,0,60,""
1488,206526,Old Man and Woman,735,0,53,""
1489,28979,Peasants Dancing and Feasting,735,0,35,""
1490,206536,Peasants Smoking in an Inn,735,0,53,""
1491,28981,Personification of Autumn,735,0,47,""
1492,28983,The Alchemist,735,0,67,""
1493,198814,The Smoker,735,0,60,""
1494,5634,A Dwarf Sitting on the Floor,774,0,50,""
1495,5636,A Venus at Her Mirror,774,0,47,12
1496,5638,Allegorical Portrait of Philip IV,774,0,"",""
1497,5640,"Arachne, A Sybil",774,0,"",""
1498,5648,Christ Crucified,774,0,50,10
1499,5650,Count Duke of Olivares on Horseback,774,0,50,1
1500,5656,Fernando de Valdes y Llanos,774,0,46,""
1501,5660,"Infanta Dona Maria, Queen of Hungary",774,0,50,""
1502,5666,Infanta Margarita III,774,0,"",""
1503,5668,Infanta Margarita in a Blue Dress,774,0,"",""
1504,5670,Infanta Margarita in Pink and Silver,774,0,50,""
1505,5672,Infanta Maria Teresa,774,0,35,""
1506,5674,John the Evangelist from Patmos,774,0,46,""
1507,5676,Juan de Pareja,774,0,35,3
1508,5678,Kitchen Scene with Christ in the House of Martha and Mary,774,0,46,""
1509,5682,Las Meninas,774,0,50,""
1510,5686,Old Woman Poaching Eggs,774,0,"",""
1511,5688,Peasants at a Table,774,0,"",""
1512,5694,"Philip IV, King of Spain",774,0,"",""
1513,5706,Philip IV of Spain,774,0,"",""
1514,5712,Pope Innocent X,774,0,"",3
1515,5714,Portrait of a Man,774,0,35,3
1516,5718,Prince Balthasar Carlos on Horseback,774,0,50,1
1517,5726,Prince Felipe Prospero,774,0,"",""
1518,5746,The Buffoon Calabazas,774,0,50,""
1519,5764,The Needlewoman,774,0,46,""
1520,5768,The Supper at Emmaus,774,0,35,10
1521,5770,The Surrender of Breda,774,0,50,""
1522,5774,The Waterseller of Seville,774,0,"",""
1523,5778,"Three Musicians, Musical Trio",774,0,"",17
1524,28935,"Barrington"s Action at St. Lucia, 15 December 1778",605,"",41,2
1525,28937,"Battle of Negapatam, 6 July 1782",605,"",41,2
1526,28939,Men-of-War at Plymouth,605,"",41,2
1527,28941,"Princess Charlotte Arriving at Harwich, September 1761",605,"",41,2
1528,28943,Return of a Fleet into Plymouth Harbour,605,"",41,2
1529,28945,"Ships Off the Gun Wharf at Portsmouth, 1770",605,"",41,2
1530,28947,"The British Fleet Entering Havana, 21 August 1762",605,"",41,2
1531,28951,"The Capture of Havana 1762, the English Battery Before Morro Castle",605,"",41,2
1532,28949,"The Capture of Havana, Morro Castle and the Boom Defence Before the Attack",605,"",41,2
1533,28953,"The Cathedral at Havana, 1762",605,"",41,2
1534,28955,The Piazza at Havana,605,"",41,2
1535,28957,The St. George and Other Vessels,605,"",41,2
1536,2705,A Carriage at the Races,598,8,"",""
1537,2707,A Roman Beggar Woman,598,8,"",""
1538,2709,"A Woman Seated Beside a Vase of Flowers, Madame Paul Valpincon",598,8,35,6
1539,2711,Achille Degas in the Uniform of a Cadet,598,8,46,""
1540,2716,"After the Bath, Woman Drying Herself",598,8,47,""
1541,2713,After the Bath,598,8,55,12
1542,2718,At the Ballet,598,8,"",18
1543,2722,At the Milliner"s,598,8,35,""
1544,2724,At the Milliner"s,598,8,35,""
1545,2720,At the Milliner"s,598,8,30,""
1546,2726,At the Mirror,598,8,"",""
1547,2728,Ballerina and Lady with a Fan,598,8,67,18
1548,2730,Ballerina Changing,598,8,"",18
1549,2732,Ballet Class,598,8,67,18
1550,2736,Ballet Dancers on the Stage,598,8,"",18
1551,2734,Ballet Dancers,598,8,47,18
1552,2740,Ballet Rehearsal on Stage,598,8,49,18
1553,2738,Ballet Rehearsal,598,8,"",18
1554,2742,Ballet Scene,598,8,46,18
1555,2744,Bather Stepping Into a Tub,598,8,35,12
1556,195004,Bathers,598,8,51,12
1557,2746,Beach Scene,598,8,47,""
1558,2750,Before the Race,598,8,"",""
1559,2856,Before The Race,598,8,53,1
1560,2748,Before the Race,598,8,46,""
1561,2752,Billiards Room at Menil-Hubert,598,8,"",""
1562,2754,Cafe´ Concert at Les Ambassadeurs,598,8,"",17
1563,2756,"Combing the Hair, La Coiffure",598,8,47,""
1564,2760,Dance Class at the Opera,598,8,49,18
1565,2758,Dance Class,598,8,35,18
1566,29239,Boy with Blond Hair,877,16,35,""
1567,29241,Family Group of Four on Sofa,877,16,35,""
1568,29243,Hudson House,877,16,35,""
1569,29245,Martha Bartlett with Kitten,877,16,35,""
1570,29247,Portrait of a Gentleman in a Carriage,877,16,35,""
1571,29249,Portrait of a Little Girl Picking Grapes,877,16,"",3
1572,29253,The Plantation,877,16,35,""
1573,139446,Girl Reading,820,14,"",""
1574,139457,La Coiffure,820,14,"",""
1575,139499,Portrait of a Woman,820,14,53,3
1576,139468,Portrait of Miss Ella Carmichael,820,14,"",""
1577,139490,Portrait of Princess Potemkine,820,14,"",""
1578,139479,The Two Friends,820,14,"",""
1579,122431,Across the Room,919,8,60,""
1580,122474,Henry Clay and Helen Frick,919,8,"",""
1581,122442,Mary at the Harpsichord,919,8,"",17
1582,122485,Mary Edmund and Sergius,919,8,62,""
1583,122496,Mercie Cutting Flowers,919,8,60,""
1584,122453,Mother and Child in Boat,919,8,"",""
1585,5271,New Castle Poppy,919,8,35,1
1586,122465,Portrait of Mrs. Jonathan Sawyer,919,8,"",""
1587,122507,Preparing for the Matinee,919,8,"",""
1588,122518,Still Life Vase of Peonies,919,8,67,0
1589,122529,Summer Breeze,919,8,"",22
1590,122540,"The Hyde, Glen Falls, NY",919,8,"",""
1591,7111,A Bar at the Folies-Bergere,650,8,"",21
1592,7113,A King Charles Spaniel,650,8,46,20
1593,7115,A Matador,650,8,35,""
1594,7117,A Monk Praying,650,8,"",""
1595,7119,Antonin Proust,650,8,"",""
1596,7121,Argenteuil,650,8,"",22
1597,7123,At the Cafe´,650,8,"",21
1598,7125,At the Cafe´,650,8,"",21
1599,7127,Basket of Fruit,650,8,"",""
1600,7129,Before the Mirror,650,8,61,""
1601,7131,Berthe Morisot,650,8,"",3
1602,7133,Boating,650,8,35,25
1603,7135,Boy Blowing Bubbles,650,8,46,""
1604,7137,Boy in Flowers,650,8,"",6
1605,7139,Boy with a Sword,650,8,35,""
1606,7141,Bullfight,650,8,49,""
1607,7143,Cavalier Equestrian Portrait of Mr. Arnaud,650,8,"",""
1608,7145,Corner in a Cafe´ Concert,650,8,47,21
1609,7147,Fishing,650,8,35,5
1610,7149,Flowers in a Crystal Vase,650,8,46,6
1611,7151,"From the World Exhibition, Paris 1867",650,8,46,""
1612,7153,George Moore in the Artist"s Garden,650,8,46,""
1613,7155,Gypsy with a Cigarette,650,8,"",""
1614,7157,Head of Jean-Baptiste Faure,650,8,35,""
1615,7159,House in Rueil,650,8,"",""
1616,7161,In the Conservatory,650,8,"",25
1617,7163,Jean-Baptiste Faure,650,8,35,""
1618,7165,"Jeanne, Spring",650,8,55,""
1619,7167,Jesus Mocked by the Soldiers,650,8,68,10
1620,7169,La Bon Bock,650,8,67,""
1621,208815,A Princesa Bibesco,547,13,33,""
1622,208758,Arthur Fontaine Lisant,547,13,"",""
1623,20418,At Table,547,13,35,""
1624,205216,At the Cafe´,547,13,53,""
1625,20420,Breakfast,547,13,46,""
1626,205236,Cafe´ Wepler,547,13,53,""
1627,20422,Causerie Chez les Fontaines,547,13,58,""
1628,20424,Chapel in Versailles,547,13,49,19
1629,20426,Child Wearing a Red Scarf,547,13,46,""
1630,20428,Children,547,13,34,""
1631,20430,Das Blaue Zimmer,547,13,"",""
1632,208825,David David-Weill,547,13,"",""
1633,20432,Die Beiden Schwagerinnen,547,13,"",""
1634,20434,Die Damepartie,547,13,"",""
1635,20436,Die Konditorei,547,13,"",""
1636,208790,Garden at Vaucresson,547,13,35,""
1637,20438,In Bed,547,13,49,""
1638,20440,Interieur mit Rosa Tapete I,547,13,"",""
1639,20442,"Jos and Lucie Hessel in the Small Salon, Rue de Rivoli",547,13,35,""
1640,20444,Knitting Woman in Pink Dress,547,13,"",""
1641,20446,La Salle Clarac,547,13,59,""
1642,208769,"Le Concert Matinal, Place Vintimille",547,13,"",17
1643,208781,"Le Matin au Jardin, Clos Ce´zanne",547,13,"",15
1644,20448,Le Pot de Fleurs (Pot of Flowers),547,13,"",6
1645,20450,Les Couturieres,547,13,"",""
1646,20452,Lucy Hessel Reading,547,13,"",""
1647,208798,Lucy Hessel,547,13,"",""
1648,205226,Luncheon (Annette and Her Grandmother),547,13,53,""
1649,20454,Luncheon,547,13,35,""
1650,20494,Interior,547,13,31,""
1651,178466,A Fine Vintage,685,10,"",""
1652,178759,A Good Vintage,685,10,"",""
1653,178480,A Pinch,685,10,"",""
1654,178792,After a Heavy Session,685,10,"",""
1655,178489,Before the Snack,685,10,"",""
1656,178498,Benedictine Monk with Wine at the Morning,685,10,"",""
1657,178507,Cardinal with Wineglass,685,10,"",""
1658,178516,Cigar Smoking Brewmaster,685,10,"",""
1659,178525,Contented,685,10,"",""
1660,178534,Dominicans at the Wine Tasting,685,10,"",""
1661,178543,Dozing Monk,685,10,"",""
1662,178597,Falstaff,685,10,"",""
1663,178768,Falstaff,685,10,"",""
1664,178561,Falstaff at the Table with Wine Jug and Pewter Mug,685,10,"",""
1665,178579,Falstaff With Jug and Glass,685,10,"",""
1666,178588,Falstaff with Jug,685,10,"",""
1667,178803,Falstaff With Tin Can and Wine Glass,685,10,"",""
1668,178552,Falstaff,685,10,"",""
1669,178606,Happy Monk,685,10,"",""
1670,178615,In the Monastery Kitchen,685,10,"",""
1671,178624,In the Study,685,10,"",""
1672,178642,Monk at the Wine Tasting,685,10,"",""
1673,178651,Monk with a Columbine Cup,685,10,"",""
1674,178660,Peaceful Tranquility,685,10,"",""
1675,178669,Reading Monk with Wine Glass,685,10,"",""
1676,178678,Snack Time of the Klosterschafflers,685,10,"",""
1677,178687,Snack,685,10,"",""
1678,178696,The Brewmaster,685,10,"",""
1679,178705,The Drinking Falstaf,685,10,"",""
1680,178714,The First Sip,685,10,"",""
1681,27209,Anxiety,792,3,"",""
1682,27211,Ashes,792,3,36,""
1683,27213,At the Roulette Table in Monte Carlo,792,3,"",""
1684,27215,Bathing Man,792,3,"",""
1685,27217,Consul Christen Sandberg,792,3,"",""
1686,27219,Death in the Sickroom,792,3,"",""
1687,27221,Female Nude,792,3,"",12
1688,27223,Four Girls in Asgardstrand,792,3,"",""
1689,27225,Galloping Horse,792,3,"",1
1690,27229,Girls on the Pier II,792,3,"",""
1691,27227,Girls on the Pier,792,3,"",""
1692,27231,Hans Jaeger,792,3,"",""
1693,27233,Inger in Black and Violet,792,3,"",""
1694,27235,Inheritance,792,3,"",""
1695,27239,Jealousy in the Garden,792,3,"",15
1696,27237,Jealousy,792,3,"",""
1697,27241,Kiss by the Window,792,3,"",25
1698,27245,Madonna (Version 2),792,3,"",""
1699,27243,Madonna,792,3,"",""
1700,27247,Melancholy,792,3,"",""
1701,27249,Melancholy II,792,3,"",""
1702,27251,Moonlight,792,3,"",""
1703,27253,On the Sofa,792,3,"",""
1704,27255,On the Veranda,792,3,"",""
1705,27257,Puberty,792,3,"",""
1706,27259,Red and White,792,3,"",""
1707,27261,Red Virginia Creeper,792,3,"",""
1708,27263,Rue Lafayette,792,3,"",""
1709,27265,Self-Portrait,792,3,"",3
1710,27267,Self-Portrait,792,3,"",""
1711,24303,Fair Rosamund and Queen Eleanor,913,1,"",""
1712,24305,Flamma Vestalis,913,1,"",""
1713,24309,King Mark and La Belle Iseult,913,1,"",""
1714,24311,Perseus and Andromeda,913,1,"",""
1715,24313,Philip Comyns Carr,913,1,"",""
1716,24317,Psyche and Pan,913,1,"",12
1717,24319,St. George Kills the Dragon,913,1,"",""
1718,24323,The Annunciation,913,1,"",""
1719,24325,The Baleful Head,913,1,62,""
1720,24327,The Beguiling of Merlin,913,1,62,""
1721,24329,The Garden of Pan,913,1,"",12
1722,24331,The Godhead Fires,913,1,"",12
1723,24333,The Hand Refrains,913,1,"",""
1724,24335,The Heart Desires,913,1,"",""
1725,24337,The Heart of the Rose,913,1,"",""
1726,24339,The Lament,913,1,"",""
1727,24341,The Merciful Knight,913,1,"",""
1728,24343,The Mirror of Venus,913,1,62,""
1729,24345,The Perseus Series the Doom Fulfilled,913,1,"",""
1730,24347,The Soul Attains,913,1,"",""
1731,24349,The Star of Bethlehem,913,1,"",""
1732,24351,The Three Graces,913,1,"",12
1733,24353,The Tree of Forgiveness,913,1,"",""
1734,24355,The Wedding of Psyche,913,1,"",""
1735,24357,The Wheel of Fortune,913,1,49,""
1736,24359,The Wizard,913,1,"",""
1737,136110,A Peaceable Kingdom with Quakers Bearing Banners,734,16,"",""
1738,136119,Edward Hicks Painting The Peaceable Kingdom,734,16,"",""
1739,31816,Noah"s Ark,734,16,67,""
1740,136055,Peaceable Kingdom,734,16,"",""
1741,136099,Penn"s Treaty with the Indians,734,16,"",""
1742,136066,The Cornell Farm,734,16,"",""
1743,31820,The Peaceable Kingdom,734,16,67,""
1744,136077,The Peaceable Kingdom,734,16,"",""
1745,136088,The Peaceable Kingdom,734,16,"",""
1746,31818,The Peaceable Kingdom,734,16,67,""
1747,22637,A Summer Afternoon,805,8,61,22
1748,22638,A Summer Vacation,805,8,"",22
1749,22639,Along the Shore,805,8,"",""
1750,22640,At the Beach,805,8,"",""
1751,22641,At the Beach,805,8,"",""
1752,22642,Bathers in the Surf,805,8,"",""
1753,22643,Beach Scene,805,8,"",""
1754,22644,Beach Scene (Sunday on the Beach),805,8,"",""
1755,22645,Boat at Dock,805,8,"",5
1756,22646,Children at the Shore,805,8,"",""
1757,22647,Girls on the Beach,805,8,"",""
1758,22649,Landscape by the Shore,805,8,"",""
1759,22650,Low Tide,805,8,"",""
1760,22652,Playing in the Surf,805,8,"",""
1761,22653,Ring Around the Rosie,805,8,"",""
1762,22654,Ring Around the Rosy,805,8,"",""
1763,22655,"Summer Day, Brighton Beach",805,8,"",22
1764,22656,Summer Pleasures,805,8,"",22
1765,22657,Swimming,805,8,"",""
1766,22658,The Bathers,805,8,"",""
1767,22659,The Swan,805,8,"",""
1768,22660,The Swimming Lesson,805,8,"",""
1769,22661,The Waterfall,805,8,"",""
1770,22662,Wading,805,8,"",""
1771,22663,Walking in the Hills,805,8,"",""
1772,24515,A North Sea Breeze on the Dutch Coast,530,"",41,2
1773,24517,Dutch Yachting on the Zuider Zee,530,"",41,2
1774,24519,Hay Barge Off Grrenwich,530,"",41,2
1775,178077,A Fete Day at Bekanir Beloochistan,780,18,"",""
1776,178088,A Game of Chess,780,18,"",""
1777,29181,A Marketplace in Ispahan,780,18,"",""
1778,178231,A Moorish Blacksmith,780,18,"",""
1779,178322,"A Perfumer"s Shop, Bombay",780,18,"",""
1780,178238,A Pilgrimage to the Jordan (at the Greek Easter),780,18,"",""
1781,178099,"A Street in Jodphur, India",780,18,"",""
1782,178245,A View on the Nile Near Cairo,780,18,"",""
1783,178110,A Wedding Procession Before a Palace in Rajasthan,780,18,"",""
1784,29183,"Along the Ghats, Mathura",780,18,60,5
1785,29185,"An Open-Air Restaurant, Lahore",780,18,"",23
1786,178385,"Before the great Jami Masjid Mosque, Mathura, India",780,18,"",19
1787,178252,"Camel Caravan Amid the Pyramids, Egypt",780,18,"",""
1788,178259,"Dancing Girl, India",780,18,"",18
1789,178392,Departure for the Hunt in the Forecourt of a Palace of Jodhpore,780,18,"",""
1790,178266,Departure for the Hunt,780,18,"",""
1791,178121,Figures in an Interior with Garden of Palms Beyond,780,18,"",""
1792,178273,Fording a Stream,780,18,"",1
1793,178399,"Gateway of Alah-Ou-Din, Old Delhi",780,18,"",""
1794,178280,"Horses at the Ford, Persia",780,18,"",1
1795,178420,In the Garden,780,18,"",15
1796,178427,Indian Dancing Girl,780,18,"",18
1797,178331,Isfahan Bazaar,780,18,"",""
1798,178287,"Lake at Oodeypore, India",780,18,"",""
1799,178132,Les Elephants du Rajah de Jodhpore,780,18,"",""
1800,178340,Market Scene in Gwalior India,780,18,"",""
1801,178294,Nautch Girl Resting,780,18,"",""
1802,178143,"Nautch Girls and Bullock Gharry, Ahmedabad Gujarat State, India",780,18,"",""
1803,178154,"Persian Cafe´, the Pottery Seller",780,18,"",21
1804,178165,"Persian Horse Dealer, Bombay",780,18,"",1
1805,28823,A Tree in Late Autumn,843,3,"",13
1806,28825,Agony,843,3,61,""
1807,28827,Double Portrait (Chief Inspector Heinrich Benesch and His Son Otto),843,3,"",""
1808,28829,Edge of Town,843,3,"",""
1809,28831,Eduard Kosmack,843,3,"",""
1810,28833,Embrace,843,3,"",25
1811,28835,Female Lovers,843,3,"",25
1812,28837,Girl Nude with Folded Arms,843,3,"",12
1813,28839,Levitation,843,3,"",""
1814,28841,Mother and Two Children,843,3,"",""
1815,28843,"Nude Self-Portrait, Grimacing",843,3,"",12
1816,28845,Portrait of Albert Paris Von Gutersloh,843,3,"",3
1817,28847,Portrait of an Old Man (Johann Harms),843,3,61,""
1818,28849,Portrait of Feiderike Maria Beer,843,3,"",""
1819,28851,"Portrait of the Artist"s Sister-In-Law, Adele Harms",843,3,"",""
1820,28853,"Portrait of the Artist"s Wife, Seated",843,3,"",""
1821,28855,"Portrait of the Artist"s Wife, Standing",843,3,"",""
1822,28857,Portrait of the Painter Anton Peschka,843,3,"",""
1823,28859,Portrait of Victor Ritter Von Bauer,843,3,"",""
1824,28861,Reclining Female Nude,843,3,"",12
1825,28863,Reclining Female Nude with Legs Spread Apart,843,3,"",12
1826,28865,Reclining Woman with Green Stockings,843,3,"",""
1827,28867,Russian Prisoner of War (Grigori Kladjishuili),843,3,68,""
1828,28869,Seated Couple (Egon and Edith Schiele),843,3,"",25
1829,28871,Seated Woman with Bent Knee,843,3,"",""
1830,28873,Seated Woman with Her Left Hand in Her Hair,843,3,"",""
1831,28875,Self-Portrait,843,3,"",3
1832,28877,Self-Portrait in Yellow Vest,843,3,"",""
1833,28881,Self-Portrait Pulling Cheek,843,3,"",""
1834,28883,Self-Portrait with Black Clay Vase and Spread Fingers,843,3,"",""
1835,18939,A Prelate,553,2,"",""
1836,18943,An Elderly Gentleman,553,2,50,""
1837,198427,Annunciation,553,2,51,""
1838,18945,Antonio de Covarrubias,553,2,40,""
1839,18947,Apostle Saint Matthew,553,2,"",""
1840,18949,Apostle Saint Paul,553,2,"",""
1841,18951,Apostle Saint Peter,553,2,"",""
1842,18953,Apostle Saint Simon,553,2,"",""
1843,18957,Apostle St. James the Less,553,2,"",""
1844,18959,Apostle St. Thaddeus (Jude),553,2,"",""
1845,18955,Apostle St. Thomas,553,2,"",""
1846,198405,Apparition of the Virgin and Child to Saint Hyacinth,553,2,51,11
1847,18961,Cardinal Fernando Nino de Guevara,553,2,35,""
1848,18963,Christ as Saviour,553,2,47,10
1849,18967,Christ Carrying the Cross,553,2,"",10
1850,18965,Christ Carrying the Cross,553,2,35,10
